3	1800024464	7.4352317
3	1800018810	6.724673
3	1800018639	6.67994
3	1800240281	6.434688
3	1800026332	6.3516107
3	1800367007	6.0893884
3	1800353555	5.89276
3	1800022026	5.7084637
3	1800019531	5.6878386
3	1800235872	5.6808014
6	1800353817	6.9746633
6	1800022581	6.2648926
6	1800202853	5.480137
6	1800379216	5.336699
6	1800161524	5.2226834
6	1800026231	5.033652
6	1800018710	4.99188
6	1800238182	4.9527683
6	1800121659	4.8987265
6	1800026053	4.8740535
7	1800026398	7.0481534
7	1800021513	6.2201037
7	1800026145	6.0785794
7	1800140642	6.0385404
7	1800019594	5.953892
7	1802814933	5.885335
7	1800018639	5.8168945
7	1800353749	5.8145094
7	1800359669	5.7133274
7	1800179562	5.6927443
22	1800353749	6.0169992
22	1800020133	5.776029
22	1800121659	5.6101823
22	1800243088	5.538778
22	1800019111	5.5384736
22	1800019594	5.524534
22	1800026053	5.5033035
22	1800174285	5.3937945
22	1800021618	5.171951
22	1800020664	5.077965
30	1800018810	8.300508
30	1800018548	7.443579
30	1800019048	6.611905
30	1800018914	6.477789
30	1800021580	6.1217537
30	1800022439	6.089824
30	1800420528	5.9748373
30	1800024386	5.8142633
30	1800352714	5.688228
30	1800018623	5.4561567
35	1800131296	5.7509503
35	1800019304	5.61248
35	1800025551	5.543928
35	1800064675	5.52433
35	1800071965	4.937623
35	1800125435	4.927653
35	1800121659	4.8402905
35	1800071079	4.7565064
35	1802816835	4.5791616
35	1800179562	4.5708346
46	1800019665	7.4965725
46	1800353749	7.479839
46	1800244920	7.323217
46	1800019594	7.096843
46	1800202853	6.7044067
46	1800359873	6.637828
46	1800025486	6.422847
46	1800020307	6.291637
46	1800261957	6.216827
46	1800022106	5.932846
59	1800259036	5.3948526
59	1800020489	4.893869
59	1800420407	4.83939
59	1800161524	4.779334
59	1800018639	4.712778
59	1802837000	4.556556
59	1800022700	4.4287224
59	1800020374	4.4259787
59	1800214928	4.338616
59	1800231636	4.199313
62	1800019665	9.097867
62	1800111258	9.077145
62	1800379216	9.017008
62	1800061638	8.743717
62	1800155161	8.649267
62	1800340927	8.63086
62	1800019594	8.552812
62	1800024141	8.323352
62	1800025778	8.224526
62	1800353749	8.200821
66	1800227659	5.8559403
66	1800233344	5.411538
66	1800018964	5.2363973
66	1800256439	5.213187
66	1800161266	5.139189
66	1800018938	5.0799465
66	1800128578	5.0041904
66	1800256345	4.928878
66	1800361458	4.8677926
66	1800026322	4.836471
67	1800018548	6.420897
67	1800161524	6.3205557
67	1800019594	6.316296
67	1800359669	6.115455
67	1800019531	6.1120133
67	1800026332	5.97273
67	1800018844	5.9536095
67	1800099342	5.836165
67	1800353817	5.7687507
67	1800018710	5.7626486
69	1800121659	6.8633184
69	1800353817	6.4202385
69	1800353749	6.1806836
69	1800061638	5.8672347
69	1800111258	5.8555036
69	1800020307	5.801512
69	1800060404	5.7988257
69	1800020133	5.6462965
69	1800340649	5.4076643
69	1800161524	5.331739
74	1800353817	8.806302
74	1800019594	8.242982
74	1800020333	8.066462
74	1800161524	6.997502
74	1800019665	6.859703
74	1800019304	6.8524456
74	1800353749	6.719806
74	1800202853	6.638928
74	1800025486	6.6213264
74	1800258211	6.5879693
76	1808411942	5.439758
76	1800256439	5.427642
76	1800019594	5.3920794
76	1800020724	5.2689047
76	1800087273	5.093634
76	1800242003	5.0131707
76	1800183448	4.9714103
76	1800020296	4.8569255
76	1800019304	4.639063
76	1800057265	4.6220384
77	1800019594	7.7769513
77	1800223031	7.341764
77	1800233344	6.7999897
77	1800197968	6.6613827
77	1800353749	6.572166
77	1800019304	6.502423
77	1800019665	6.490834
77	1800020307	6.398888
77	1800353817	6.3907843
77	1800024141	6.0958924
85	1802816835	6.571675
85	1800046857	5.691046
85	1800068037	5.4463887
85	1803242036	5.2631383
85	1800254903	5.1346617
85	1800126187	5.062607
85	1800099377	4.9933434
85	1800074038	4.9889307
85	1803242041	4.9875646
85	1800074089	4.9543753
88	1800228066	7.9659395
88	1800238578	6.5323677
88	1800024300	6.339801
88	1800161524	6.1571712
88	1800026398	6.014633
88	1800238182	5.9302206
88	1800353545	5.819811
88	1800021531	5.631925
88	1800202853	5.6017094
88	1800025778	5.588122
95	1800018623	5.986095
95	1800350348	5.9003816
95	1800116994	5.87479
95	1800019531	5.7039886
95	1800018964	5.659868
95	1800040967	5.5870843
95	1800018639	5.576429
95	1800018632	5.5541835
95	1800019665	5.537061
95	1800020333	5.221169
97	1800024300	6.268482
97	1800023559	5.357204
97	1800353571	5.356113
97	1800235258	5.320594
97	1800025962	5.290468
97	1800359985	5.250471
97	1800351401	5.2153893
97	1800350348	5.1721177
97	1800228066	4.8876505
97	1800018639	4.823853
103	1800020928	4.89999
103	1800020133	4.5684543
103	1800266255	4.5350113
103	1800019214	4.5223746
103	1800026459	4.4409885
103	1800108522	4.3561916
103	1800222990	4.3044252
103	1800191133	4.2943625
103	1800256439	4.187416
103	1800264844	4.1364446
106	1800071536	9.965218
106	1800120663	9.55283
106	1800249529	9.194316
106	1800026423	9.031536
106	1800066832	9.025907
106	1800088536	8.45275
106	1800381592	8.329815
106	1800107735	4.548028
106	1800042778	4.1681695
106	1800324868	4.031168
111	1800233344	7.9997153
111	1800022106	6.976013
111	1802814933	6.2711945
111	1800019304	6.231782
111	1800026398	6.225499
111	1800367822	6.1304965
111	1800245829	6.1224456
111	1800228066	6.030166
111	1800020345	5.9544406
111	1800179562	5.839022
115	1800111258	4.4534717
115	1800026145	4.1145034
115	1800024791	3.9397378
115	1800353972	3.9393315
115	1800379216	3.8181922
115	1800024802	3.781718
115	1800214928	3.727468
115	1800353559	3.6415951
115	1800018665	3.576588
115	1800061638	3.557317
124	1800020133	6.319524
124	1800025223	5.6061096
124	1800202853	5.354565
124	1800061638	5.332694
124	1800020307	5.2735972
124	1800111258	5.233794
124	1800020135	5.2112417
124	1800021319	5.075117
124	1800353813	5.0464606
124	1800352357	5.0342236
129	1802761123	6.243149
129	1800021618	5.98127
129	1800076081	5.5371118
129	1800026869	5.3949933
129	1800064203	5.3223643
129	1800150158	5.313959
129	1800025180	5.302861
129	1808411942	5.297219
129	1800025551	5.289679
129	1800018639	5.278904
131	1800024141	4.045306
131	1800128578	3.7181935
131	1800019594	3.2289102
131	1800340927	3.0337377
131	1800285442	2.952879
131	1800127497	2.7940137
131	1800249529	2.7718256
131	1800124151	2.7642658
131	1800174173	2.6685104
131	1800205324	2.3146079
134	1800026053	8.6301775
134	1800228066	6.800413
134	1800285442	6.7245274
134	1800022996	6.582062
134	1800353749	6.5027866
134	1800350475	6.4381995
134	1800026398	6.2083235
134	1800212379	6.2009783
134	1800238182	6.186809
134	1800238578	6.171767
144	1800026398	7.189443
144	1800019594	6.883428
144	1800353749	6.872477
144	1800116994	6.376583
144	1800020333	6.3709745
144	1800018632	6.3504486
144	1800197968	6.1530895
144	1800019304	5.981956
144	1800026145	5.8633757
144	1800161524	5.7867336
154	1800026053	5.91463
154	1800023302	5.593065
154	1800021531	5.5629253
154	1800023257	5.1929173
154	1800228066	5.1470404
154	1800018964	5.107676
154	1800233344	5.0269294
154	1800026231	4.8452506
154	1800020333	4.7720127
154	1800022996	4.633613
155	1800107656	6.903808
155	1800021513	6.800548
155	1800026145	6.5123477
155	1800140642	5.708975
155	1800353825	5.4976683
155	1800238578	5.3070903
155	1800019955	5.2461634
155	1800025486	5.233077
155	1800024300	5.178477
155	1800022581	5.063315
161	1800223031	7.679477
161	1800201616	6.203084
161	1800040967	5.9886184
161	1800025551	5.8542876
161	1800353550	5.793884
161	1800238578	5.497824
161	1808406322	5.4355826
161	1800019594	5.3622947
161	1800026145	5.315184
161	1800235955	5.274783
170	1800076081	6.6746254
170	1800018548	6.069366
170	1800353571	5.8386207
170	1800020333	5.4477186
170	1800222436	5.3847337
170	1800024398	5.125001
170	1800353817	5.124139
170	1800282126	5.0900803
170	1800019665	4.903369
170	1800165355	4.899559
172	1800100636	6.1922674
172	1800076081	6.1255975
172	1800379216	5.8748727
172	1800111258	5.6506457
172	1800121659	5.2917852
172	1800179562	5.1147437
172	1800020135	4.990899
172	1800061638	4.989741
172	1800026582	4.923551
172	1800019483	4.7524605
189	1800022581	6.260679
189	1800147492	5.6096954
189	1800111258	5.5479784
189	1800185256	5.4149303
189	1800074038	5.273386
189	1800238182	5.2478714
189	1800026398	4.7097764
189	1800060404	4.6994123
189	1802816835	4.2989426
189	1800193274	4.068224
199	1800202853	9.105458
199	1800022581	8.448304
199	1800217371	8.128923
199	1800024141	8.062616
199	1800353817	7.678961
199	1800019304	7.5724516
199	1800155161	7.445062
199	1800353749	7.1046295
199	1800340927	7.0672064
199	1800080788	7.0275187
205	1800422570	5.7868485
205	1800245829	5.6035523
205	1800022106	5.560517
205	1800194750	5.3903193
205	1800354465	5.297122
205	1800018623	4.849239
205	1800350348	4.808842
205	1800227783	4.7297335
205	1800026887	4.580797
205	1804580258	4.5297513
207	1800121659	11.091609
207	1800022581	10.909912
207	1800111258	10.594223
207	1800340927	10.058719
207	1800082735	9.449969
207	1800020333	8.780492
207	1800026332	8.578157
207	1800185256	8.515419
207	1802761123	8.489089
207	1800119695	8.430749
213	1800019594	6.4678855
213	1800245829	6.3264003
213	1800228066	5.716409
213	1800367822	5.4039664
213	1800353749	5.2437367
213	1800019337	5.1546063
213	1800020489	4.8759575
213	1800223031	4.8743033
213	1800353545	4.8433895
213	1800360158	4.82481
234	1800244920	9.155025
234	1800233344	6.7878647
234	1800214928	6.5183187
234	1800026398	6.034165
234	1800353749	5.8646865
234	1800238578	5.6160793
234	1800018964	5.5779305
234	1802761123	5.48877
234	1800021319	5.385019
234	1800018639	5.2890654
237	1800249529	7.985706
237	1800092955	7.332881
237	1800102868	6.7763453
237	1800074038	5.5961185
237	1800074058	5.5236855
237	1800066832	5.266481
237	1800074089	5.1962132
237	1800024386	5.170691
237	1800240281	5.1065607
237	1800238182	5.051425
238	1800161524	10.011064
