1	1	1.0
1	2	1.0
1	3	1.0
1	4	1.0
1	5	1.0
1	6	1.0
1	7	1.0
1	8	1.0
1	44	1.0
1	245	1.0
1	281	1.0
2	9	1.0
2	2026	1.0
2	11	1.0
2	331	1.0
2	12	1.0
2	14	1.0
2	334	1.0
2	15	1.0
2	16	1.0
3	455	1.0
3	8	1.0
3	394	1.0
3	459	1.0
3	397	1.0
3	17	1.0
3	145	1.0
3	18	1.0
3	19	1.0
3	20	1.0
3	21	1.0
3	1365	1.0
3	22	1.0
3	23	1.0
3	24	1.0
3	25	1.0
3	26	1.0
3	27	1.0
3	28	1.0
3	668	1.0
3	29	1.0
3	30	1.0
3	31	1.0
4	33	1.0
4	34	1.0
4	386	1.0
4	35	1.0
4	467	1.0
4	36	1.0
4	37	1.0
4	2389	1.0
4	38	1.0
5	804	1.0
5	40	1.0
5	41	1.0
5	42	1.0
5	43	1.0
5	1963	1.0
5	44	1.0
5	45	1.0
5	77	1.0
5	46	1.0
6	2	1.0
6	2187	1.0
6	47	1.0
6	783	1.0
6	48	1.0
6	49	1.0
6	305	1.0
6	50	1.0
6	51	1.0
6	52	1.0
6	53	1.0
7	32	1.0
7	2375	1.0
7	44	1.0
7	236	1.0
7	1425	1.0
7	55	1.0
7	2391	1.0
7	56	1.0
7	2392	1.0
7	57	1.0
7	58	1.0
8	64	1.0
8	65	1.0
8	321	1.0
8	66	1.0
8	67	1.0
8	68	1.0
8	69	1.0
8	172	1.0
8	50	1.0
8	211	1.0
8	532	1.0
8	1080	1.0
8	250	1.0
8	61	1.0
9	32	1.0
9	70	1.0
9	6	1.0
9	71	1.0
9	7	1.0
9	72	1.0
9	73	1.0
9	74	1.0
9	42	1.0
9	75	1.0
9	651	1.0
9	76	1.0
9	77	1.0
10	80	1.0
10	81	1.0
10	177	1.0
10	82	1.0
10	1442	1.0
10	83	1.0
10	181	1.0
10	8	1.0
10	1213	1.0
10	78	1.0
11	84	1.0
11	85	1.0
11	86	1.0
11	87	1.0
11	519	1.0
11	8	1.0
11	88	1.0
11	2393	1.0
12	337	1.0
12	227	1.0
12	308	1.0
12	89	1.0
12	90	1.0
12	2394	1.0
12	91	1.0
12	93	1.0
12	94	1.0
13	96	1.0
13	97	1.0
13	19	1.0
13	99	1.0
13	100	1.0
13	2037	1.0
13	422	1.0
13	8	1.0
13	105	1.0
14	101	1.0
14	38	1.0
14	103	1.0
14	7	1.0
14	104	1.0
14	105	1.0
14	73	1.0
14	138	1.0
15	19	1.0
15	197	1.0
15	278	1.0
15	8	1.0
15	1929	1.0
15	106	1.0
15	2395	1.0
15	108	1.0
16	112	1.0
16	96	1.0
16	113	1.0
16	114	1.0
16	115	1.0
16	116	1.0
16	8	1.0
16	1144	1.0
16	202	1.0
16	2396	1.0
17	50	1.0
17	118	1.0
17	54	1.0
17	246	1.0
17	119	1.0
17	120	1.0
17	8	1.0
17	121	1.0
17	345	1.0
18	128	1.0
18	129	1.0
18	130	1.0
18	1522	1.0
18	180	1.0
18	375	1.0
18	248	1.0
18	124	1.0
19	131	1.0
19	132	1.0
19	133	1.0
19	38	1.0
19	134	1.0
19	135	1.0
19	8	1.0
19	155	1.0
19	637	1.0
20	768	1.0
20	128	1.0
20	1393	1.0
20	2	1.0
20	6	1.0
20	136	1.0
20	137	1.0
20	138	1.0
21	144	1.0
21	50	1.0
21	722	1.0
21	19	1.0
21	696	1.0
21	1145	1.0
21	140	1.0
21	141	1.0
21	142	1.0
22	2400	1.0
22	515	1.0
22	106	1.0
22	145	1.0
22	146	1.0
22	115	1.0
22	147	1.0
22	148	1.0
22	149	1.0
22	150	1.0
23	128	1.0
23	2401	1.0
23	657	1.0
23	595	1.0
23	275	1.0
23	151	1.0
23	152	1.0
24	50	1.0
24	19	1.0
24	70	1.0
24	8	1.0
24	155	1.0
24	1499	1.0
25	160	1.0
25	161	1.0
25	162	1.0
25	163	1.0
25	6	1.0
25	185	1.0
25	43	1.0
25	523	1.0
25	893	1.0
26	162	1.0
26	66	1.0
26	163	1.0
26	164	1.0
26	165	1.0
26	166	1.0
26	6	1.0
26	167	1.0
26	199	1.0
26	168	1.0
26	169	1.0
26	42	1.0
26	171	1.0
26	651	1.0
27	176	1.0
27	2260	1.0
27	278	1.0
27	8	1.0
27	1465	1.0
27	172	1.0
27	174	1.0
28	65	1.0
28	2	1.0
28	458	1.0
28	1071	1.0
28	177	1.0
28	1073	1.0
28	305	1.0
28	178	1.0
28	179	1.0
28	211	1.0
29	160	1.0
29	545	1.0
29	66	1.0
29	171	1.0
29	113	1.0
29	53	1.0
29	182	1.0
29	183	1.0
29	184	1.0
29	185	1.0
29	186	1.0
30	192	1.0
30	177	1.0
30	324	1.0
30	1190	1.0
30	231	1.0
30	9	1.0
30	188	1.0
30	189	1.0
30	190	1.0
31	192	1.0
31	193	1.0
31	194	1.0
31	1442	1.0
31	195	1.0
31	196	1.0
31	197	1.0
31	5	1.0
31	198	1.0
31	199	1.0
31	211	1.0
32	112	1.0
32	401	1.0
32	19	1.0
32	227	1.0
32	1511	1.0
32	200	1.0
32	201	1.0
32	202	1.0
32	266	1.0
32	155	1.0
33	515	1.0
33	998	1.0
33	391	1.0
33	105	1.0
33	203	1.0
33	204	1.0
33	205	1.0
33	206	1.0
33	207	1.0
34	545	1.0
34	2403	1.0
34	197	1.0
34	38	1.0
34	422	1.0
34	77	1.0
34	208	1.0
34	209	1.0
34	145	1.0
34	210	1.0
35	768	1.0
35	3	1.0
35	2404	1.0
35	5	1.0
35	2405	1.0
35	358	1.0
35	70	1.0
35	213	1.0
35	214	1.0
35	215	1.0
35	216	1.0
36	288	1.0
36	482	1.0
36	612	1.0
36	2406	1.0
36	206	1.0
36	50	1.0
36	187	1.0
36	220	1.0
37	224	1.0
37	128	1.0
37	225	1.0
37	226	1.0
37	227	1.0
37	228	1.0
37	1796	1.0
37	8	1.0
37	88	1.0
37	1224	1.0
38	96	1.0
38	229	1.0
38	230	1.0
38	231	1.0
38	232	1.0
38	1354	1.0
38	111	1.0
38	113	1.0
38	82	1.0
38	949	1.0
39	626	1.0
39	70	1.0
39	1159	1.0
39	1095	1.0
39	1128	1.0
39	233	1.0
39	234	1.0
39	235	1.0
39	236	1.0
39	61	1.0
40	99	1.0
40	3	1.0
40	6	1.0
40	38	1.0
40	171	1.0
40	43	1.0
40	1708	1.0
40	239	1.0
40	240	1.0
40	241	1.0
40	242	1.0
40	243	1.0
40	244	1.0
40	245	1.0
40	597	1.0
40	246	1.0
41	162	1.0
41	516	1.0
41	197	1.0
41	422	1.0
41	2407	1.0
41	248	1.0
41	249	1.0
41	250	1.0
41	90	1.0
42	256	1.0
42	257	1.0
42	193	1.0
42	258	1.0
42	259	1.0
42	6	1.0
42	8	1.0
42	2408	1.0
42	2409	1.0
42	460	1.0
42	47	1.0
42	305	1.0
42	370	1.0
42	212	1.0
42	1302	1.0
42	823	1.0
42	1177	1.0
43	128	1.0
43	402	1.0
43	1682	1.0
43	211	1.0
43	260	1.0
43	261	1.0
43	262	1.0
43	698	1.0
43	11	1.0
44	197	1.0
44	263	1.0
44	231	1.0
44	264	1.0
44	265	1.0
44	266	1.0
44	331	1.0
44	268	1.0
44	269	1.0
44	270	1.0
44	112	1.0
44	251	1.0
45	272	1.0
45	273	1.0
45	1425	1.0
45	274	1.0
45	275	1.0
45	1524	1.0
45	2410	1.0
45	155	1.0
46	6	1.0
46	331	1.0
46	2411	1.0
46	814	1.0
46	111	1.0
46	19	1.0
46	211	1.0
46	276	1.0
46	277	1.0
46	278	1.0
47	579	1.0
47	5	1.0
47	554	1.0
47	43	1.0
47	2412	1.0
47	143	1.0
47	1647	1.0
47	1904	1.0
47	275	1.0
47	279	1.0
47	281	1.0
47	282	1.0
48	288	1.0
48	160	1.0
48	197	1.0
48	5	1.0
48	8	1.0
48	169	1.0
48	73	1.0
48	77	1.0
48	2382	1.0
48	305	1.0
48	285	1.0
49	113	1.0
49	290	1.0
49	643	1.0
49	278	1.0
49	25	1.0
49	1626	1.0
50	96	1.0
50	291	1.0
50	195	1.0
50	227	1.0
50	292	1.0
50	293	1.0
50	294	1.0
50	103	1.0
50	295	1.0
50	1417	1.0
50	1327	1.0
50	19	1.0
51	208	1.0
51	50	1.0
51	898	1.0
51	103	1.0
51	296	1.0
51	8	1.0
51	297	1.0
